corridor,median_delay_ratio
IND144040AAA → IND144001AAB,2.057565789473684
IND768216AAA → IND770001AAA,2.057563025210084
IND303901AAA → IND304001AAA,2.05718954248366
IND781018AAB → IND781003AAA,2.0555555555555554
IND575004AAB → IND574211AAA,2.0555555555555554
IND416602AAC → IND411033AAA,2.054127052722558
IND136128AAA → IND136027AAA,2.0540935672514617
IND627401AAA → IND627005AAA,2.054054054054054
IND249407AAA → IND246149AAA,2.0526315789473686
IND110037AAM → IND110035AAC,2.0513157894736844
IND110037AAM → IND131028AAB,2.051282051282051
IND505001AAB → IND505209AAA,2.05
IND792001AAA → IND786001AAB,2.05
IND505001AAB → IND501359AAE,2.0481927710843375
IND110044AAB → IND110037AAM,2.0476190476190474
IND174103AAA → IND160002AAC,2.047575757575758
IND504296AAA → IND505001AAB,2.046875
IND431514AAA → IND431515AAA,2.046536796536796
IND413531AAA → IND413517AAA,2.0434782608695654
IND209304AAA → IND208006AAA,2.0434782608695654
IND811307AAA → IND811213AAA,2.0431985294117645
IND125001AAA → IND125047AAB,2.0424603174603173
IND110083AAA → IND110085AAB,2.042016806722689
IND854326AAB → IND852131AAA,2.041940789473684
IND302014AAB → IND302020AAA,2.041666666666667
IND362001AAA → IND362220AAA,2.0416666666666665
IND757024AAA → IND756019AAA,2.0414123801220576
IND110037AAM → IND282001AAC,2.0399234345091606
IND854326AAB → IND000000ACB,2.039087947882736
IND425406AAA → IND425412AAA,2.038095238095238
IND575004AAB → IND574227AAA,2.037037037037037
IND591302AAB → IND580028AAA,2.0365853658536586
IND722154AAA → IND712602AAA,2.0357142857142856
IND600083AAA → IND600116AAB,2.0357142857142856
IND834002AAB → IND832109AAB,2.0344827586206895
IND243002AAA → IND243503AAB,2.033769063180828
IND425409AAA → IND425412AAA,2.033333333333333
IND263645AAA → IND263601AAA,2.0315126050420167
IND160002AAC → IND147105AAA,2.03125
IND000000ACB → IND302014AAA,2.029827662395051
IND600073AAA → IND603203AAA,2.0297619047619047
IND421302AAG → IND712311AAA,2.029187817258883
IND600016AAC → IND600056AAB,2.0277777777777777
IND380054AAA → IND382430AAB,2.0277777777777777
IND277201AAA → IND221706AAA,2.0272727272727273
IND403702AAA → IND575004AAB,2.0267562470532767
IND000000ACB → IND712311AAA,2.026579314094646
IND843105AAB → IND848101AAA,2.025
IND516390AAA → IND515004AAA,2.023935366958623
IND403726AAB → IND403401AAA,2.0231481481481484
IND333028AAA → IND333504AAA,2.0220306513409962
IND244713AAA → IND263401AAA,2.0217391304347827
IND688009AAA → IND686028AAB,2.0217391304347827
IND263601AAA → IND263645AAA,2.0215201465201464
IND362265AAA → IND362720AAA,2.02
IND686540AAA → IND686028AAB,2.0191387559808613
IND600056AAB → IND600032AAB,2.0185185185185186
IND742137AAA → IND742401AAA,2.0172413793103448
IND305802AAA → IND341512AAA,2.0165912518853695
IND629179AAA → IND627005AAA,2.0153846153846153
IND484446AAA → IND842003AAB,2.0150490624696396
IND813102AAA → IND812002AAA,2.0125
IND758034AAA → IND756100AAC,2.0120481927710845
IND791125AAB → IND791102AAA,2.011904761904762
IND342005AAD → IND342902AAA,2.0106382978723403
IND173212AAA → IND160002AAC,2.0105263157894737
IND508207AAB → IND521225AAB,2.01
IND476111AAA → IND477001AAA,2.0098039215686274
IND530012AAA → IND501359AAE,2.009478672985782
IND000000ACB → IND127021AAA,2.0081092616303886
IND263401AAA → IND263153AAB,2.007803790412486
IND627005AAA → IND629001AAA,2.007142857142857
IND174101AAB → IND160002AAC,2.0064935064935066
IND403726AAA → IND581400AAB,2.006085686465433
IND781018AAB → IND784001AAA,2.0041322314049586
IND591307AAC → IND580002AAA,2.00278293135436
IND144601AAA → IND144001AAA,2.0018382352941178
IND509124AAA → IND518002AAA,2.0
IND673592AAA → IND673121AAA,2.0
IND261001AAA → IND262701AAA,2.0
IND591102AAA → IND591307AAC,2.0
IND733129AAB → IND733129AAA,2.0
IND362220AAA → IND362225AAA,2.0
IND209304AAA → IND208012AAA,2.0
IND733201AAA → IND733202AAB,2.0
IND209304AAA → IND209801AAA,2.0
IND500010AAA → IND501359AAE,2.0
IND721306AAA → IND721102AAA,2.0
IND495677AAA → IND496001AAA,2.0
IND562132AAA → IND683511AAA,2.0
IND562132AAA → IND560085AAA,2.0
IND250611AAA → IND247776AAA,2.0
IND000000AFT → IND400072AAB,2.0
IND110024AAA → IND110014AAA,2.0
IND382430AAB → IND313001AAB,2.0
IND421302AAG → IND395023AAA,2.0
IND125033AAA → IND125001AAA,2.0
IND271201AAA → IND271210AAA,2.0
IND250002AAA → IND131028AAB,2.0
IND577002AAA → IND581115AAC,2.0
IND751015AAA → IND751002AAB,2.0
IND462022AAA → IND209304AAA,2.0
IND751015AAA → IND752056AAA,2.0
IND302014AAB → IND302004AAA,2.0
IND752056AAA → IND751002AAB,2.0
IND754160AAA → IND754142AAA,2.0
IND841301AAC → IND841226AAB,2.0
IND110085AAB → IND110087AAA,2.0
IND506002AAA → IND506143AAA,2.0
IND758034AAA → IND758001AAA,2.0
IND531001AAA → IND531116AAA,2.0
IND431203AAA → IND431112AAB,2.0
IND400102AAB → IND421302AAG,2.0
IND148023AAA → IND148024AAB,2.0
IND282002AAD → IND204101AAA,2.0
IND422103AAC → IND423601AAA,2.0
IND423109AAA → IND423601AAA,2.0
IND390018AAB → IND390020AAA,2.0
IND123401AAB → IND000000ACB,2.0
IND784001AAA → IND784101AAA,2.0
IND421302AAG → IND462022AAA,2.0
IND785001AAA → IND785112AAC,2.0
IND387620AAB → IND389230AAB,2.0
IND605601AAA → IND607106AAA,2.0
IND000000ACB → IND110095AAB,2.0
IND121004AAB → IND121102AAA,2.0
IND416012AAA → IND591237AAB,1.9990530303030303
IND518501AAA → IND518124AAA,1.998768472906404
IND110037AAM → IND421302AAG,1.9971014492753623
IND508213AAB → IND508001AAA,1.9947121034077557
IND518422AAB → IND518102AAA,1.9935064935064934
IND562132AAA → IND751002AAB,1.9902325518012032
IND762001AAA → IND759122AAC,1.9898989898989898
IND757041AAA → IND757001AAA,1.989648033126294
IND824101AAA → IND821115AAB,1.989463601532567
IND458990AAA → IND312605AAB,1.9893939393939393
IND560043AAC → IND562132AAA,1.9893483709273183
IND413307AAC → IND413002AAA,1.988888888888889
IND761200AAA → IND532001AAB,1.9883720930232558
IND562132AAA → IND395023AAA,1.98812351543943
IND457001AAA → IND382430AAB,1.9875531201073584
IND126102AAA → IND131301AAA,1.9873015873015873
IND444005AAB → IND421302AAG,1.9871794871794872
IND415301AAB → IND413307AAB,1.9864864864864864
IND000000ACB → IND201301AAM,1.9852941176470589
IND462022AAA → IND465669AAB,1.9850746268656716
IND834002AAB → IND829122AAA,1.984375
IND683511AAA → IND686028AAB,1.9830508474576272
IND160002AAC → IND000000ACA,1.9814251941911518
IND110037AAM → IND121004AAB,1.9807692307692308
IND793001AAA → IND781018AAB,1.9803921568627452
IND143001AAA → IND144001AAB,1.9797959183673468
IND421302AAG → IND401104AAB,1.9783333333333335
IND303002AAA → IND302014AAA,1.9782608695652173
IND501359AAE → IND508252AAB,1.9777777777777779
IND852118AAA → IND854326AAB,1.9777777777777779
IND411033AAA → IND431136AAC,1.9772784970804773
IND385535AAA → IND384205AAA,1.9772727272727273
IND811307AAA → IND811201AAB,1.9772727272727273
IND273014AAB → IND273304AAA,1.9767441860465116
IND341505AAA → IND341510AAB,1.9759803921568626
IND505001AAB → IND504251AAA,1.9757806737152692
IND263645AAA → IND262501AAA,1.975531914893617
IND600110AAA → IND600056AAB,1.975
IND751015AAA → IND752055AAA,1.973684210526316
IND360003AAA → IND360311AAA,1.9722222222222223
IND251309AAB → IND131028AAB,1.971825396825397
IND460001AAA → IND480334AAA,1.9714574898785426
IND123401AAB → IND123106AAB,1.97
IND847103AAA → IND847404AAB,1.9696969696969697
IND533106AAA → IND533262AAA,1.96875
IND142001AAB → IND151001AAA,1.9686147186147185
IND306401AAB → IND302014AAA,1.968503937007874
IND152101AAA → IND152026AAA,1.965192465192465
IND110037AAM → IND201007AAA,1.964705882352941
IND000000AEM → IND110064AAB,1.9645989974937343
IND686513AAA → IND686540AAA,1.9642857142857144
IND302014AAB → IND304001AAA,1.9642857142857144
IND000000ACB → IND124112AAA,1.9634146341463414
IND581325AAA → IND580028AAA,1.9632996632996633
IND533308AAB → IND533106AAA,1.962962962962963
IND110037AAM → IND201301AAF,1.962962962962963
IND758001AAA → IND757037AAA,1.962962962962963
IND248001AAD → IND131028AAB,1.962962962962963
IND285205AAB → IND210431AAA,1.9625
IND752055AAA → IND751002AAB,1.9615384615384617
IND845412AAB → IND845401AAA,1.9615384615384617
IND583201AAA → IND583227AAA,1.9615384615384615
IND781018AAB → IND784125AAA,1.9605263157894737
IND126112AAA → IND131028AAB,1.9603174603174602
IND223101AAB → IND222125AAB,1.96011396011396
IND261201AAB → IND261001AAA,1.959375
IND600076AAB → IND600056AAB,1.9590840840840842
IND518401AAA → IND518422AAB,1.9583333333333335
IND305601AAC → IND305001AAC,1.9575163398692812
IND563131AAB → IND560300AAA,1.9574468085106382
IND465333AAA → IND462022AAA,1.9569641523525019
IND000000ACB → IND124103AAA,1.9565217391304348
IND431603AAA → IND431708AAA,1.9565217391304348
IND641011AAA → IND641062AAD,1.9565217391304348
IND530012AAA → IND531162AAA,1.9545454545454546
IND783301AAA → IND783348AAA,1.9545454545454546
IND000000ACB → IND282002AAD,1.9532710280373833
IND723202AAA → IND713205AAB,1.9506944444444443
IND413002AAA → IND413304AAA,1.9505494505494505
IND641062AAD → IND641008AAA,1.9500000000000002
IND000000ACB → IND122015AAC,1.95
IND523226AAA → IND523316AAB,1.95
IND396580AAB → IND396321AAA,1.9494252873563218
IND425406AAA → IND425405AAA,1.9484126984126984
IND506167AAB → IND501359AAE,1.9483333333333333
IND570020AAA → IND571602AAA,1.9479166666666665
IND505209AAA → IND505001AAB,1.9473684210526316
IND576201AAA → IND581320AAA,1.9473684210526314
IND422011AAD → IND421302AAG,1.9460912525428655
IND360530AAB → IND362001AAA,1.945945945945946
IND431136AAC → IND431112AAB,1.944947209653092
IND815301AAA → IND814112AAA,1.9433962264150944
IND413304AAA → IND413002AAA,1.9423076923076923
IND600008AAA → IND600044AAC,1.9422180801491145
IND282002AAD → IND110037AAM,1.9419277108433735
IND507002AAA → IND507159AAA,1.9411764705882353
IND824101AAA → IND821307AAA,1.9411764705882353
IND500050AAA → IND501359AAE,1.9411764705882353
IND509103AAB → IND509103AAC,1.9411764705882353
IND821115AAB → IND824101AAA,1.9411764705882353
IND781102AAA → IND781018AAB,1.9411764705882353
IND521105AAA → IND534001AAA,1.941176470588235
IND431708AAA → IND431514AAA,1.9409722222222223
IND302014AAB → IND303901AAA,1.9403508771929825
IND507002AAA → IND508207AAB,1.9401515151515152
IND732138AAA → IND733124AAA,1.9398148148148149
IND313001AAB → IND306401AAB,1.9391705069124425
IND306116AAA → IND306001AAA,1.9390243902439024
IND518002AAA → IND509103AAB,1.9387071344107212
IND110037AAM → IND282001AAA,1.9384941675503713
IND561207AAB → IND572101AAA,1.938157894736842
IND425412AAA → IND424304AAC,1.9375
IND000000ACB → IND834002AAB,1.9363636363636363
IND110037AAM → IND282002AAD,1.9362701252236136
IND000000ACA → IND160002AAC,1.9361702127659575
IND625516AAA → IND685514AAA,1.934782608695652
IND263153AAB → IND131028AAB,1.9344262295081966
IND515411AAA → IND516360AAB,1.9341221618164375
IND562132AAA → IND302014AAA,1.93349450394801
IND742147AAA → IND742137AAA,1.9333333333333333
IND827013AAA → IND829121AAA,1.9333333333333333
IND334001AAB → IND334803AAA,1.9326530612244899
IND834002AAB → IND000000ACB,1.9321710792562141
IND533201AAA → IND533262AAA,1.9313063063063063
IND577201AAA → IND562132AAA,1.9310344827586208
IND421302AAG → IND160002AAC,1.930921052631579
IND000000ACB → IND751002AAB,1.930795847750865
IND000000ACB → IND521225AAB,1.9303796518607443
IND160002AAC → IND135001AAA,1.930232558139535
IND591115AAB → IND580028AAA,1.9301801801801801
IND501359AAE → IND413002AAA,1.9296711707733523
IND712311AAA → IND000000ACB,1.9296020685356337
IND411033AAA → IND580028AAA,1.9291338582677164
IND362001AAA → IND362265AAA,1.9291101055806936
IND140301AAA → IND140901AAA,1.9285714285714286
IND751002AAB → IND712311AAA,1.92776886035313
IND382430AAB → IND395023AAA,1.9267389437526836
IND342601AAA → IND342902A1B,1.926065162907268
IND487551AAA → IND464668AAA,1.9253731343283582
IND508206AAA → IND507002AAA,1.925
IND305001AAC → IND306401AAB,1.9245283018867925
IND758034AAA → IND757037AAA,1.924074074074074
IND384205AAA → IND382430AAB,1.923885511651469
IND160002AAC → IND147001AAB,1.9233766233766234
IND411033AAA → IND411021AAA,1.9230769230769231
IND501359AAE → IND500080AAB,1.9230769230769231
IND609001AAA → IND614018AAA,1.9216575922565033
IND335051AAA → IND335513AAA,1.9212121212121214
IND562132AAA → IND577501AAA,1.9204054503157195
IND530012AAC → IND533106AAA,1.9201814419863124
IND609110AAA → IND609602AAA,1.920112781954887
IND232104AAB → IND232327AAA,1.92
IND400072AAB → IND411033AAA,1.9184883720930233
IND721401AAA → IND721306AAA,1.9181481481481482
IND784176AAA → IND781018AAB,1.9176065162907268
IND683565AAA → IND683511AAA,1.9166666666666665
IND712311AAA → IND721306AAA,1.9160798122065728
IND321408AAB → IND321606AAA,1.9154094827586206
IND853204AAA → IND851204AAA,1.9130434782608696
IND571301AAA → IND571111AAB,1.9130434782608696
IND401501AAA → IND401602AAA,1.9130434782608696
IND757001AAA → IND757041AAA,1.9130434782608696
IND302014AAB → IND302006AAA,1.912878787878788
IND160002AAC → IND143001AAA,1.9126984126984128
IND244921AAB → IND262001AAA,1.9125
IND160002AAC → IND184104AAA,1.9113403327807452
IND000000ACB → IND842001AAA,1.9097730209562336
IND600116AAB → IND600056AAA,1.9090909090909092
IND395023AAA → IND394221AAA,1.9090909090909092
IND121001AAA → IND121004AAB,1.9090909090909092
IND562132AAA → IND560048AAB,1.9089285714285715
IND110037AAM → IND209304AAA,1.9080459770114941
IND000000AFR → IND683511AAA,1.9045454545454545
IND560002AAA → IND562132AAA,1.903225806451613
IND587103AAB → IND582209AAA,1.901639344262295
IND403507AAB → IND403726AAB,1.9011627906976745
IND570020AAA → IND571301AAA,1.9
IND821307AAA → IND824101AAA,1.9
IND363421AAB → IND364710AAA,1.9
IND764001AAC → IND764059AAA,1.9
IND160002AAC → IND160102AAC,1.9
IND411033AAA → IND400072AAB,1.8991307292842627
IND144001AAC → IND000000ACA,1.8987394957983192
IND131028AAB → IND250002AAA,1.8983050847457628
IND585104AAA → IND585211AAA,1.8982758620689655
IND251201AAA → IND250002AAA,1.8976480836236933
IND600032AAB → IND600044AAD,1.8954545454545455
IND201301AAM → IND000000ACB,1.894736842105263
IND431127AAA → IND414502AAA,1.894736842105263
IND821115AAB → IND000000ACB,1.8937823834196892
IND403726AAA → IND575004AAB,1.8934883720930231
IND421302AAG → IND000000ACB,1.8933030646992055
IND786184AAA → IND786190AAA,1.8928571428571428
IND416510AAA → IND416606AAA,1.89272030651341
IND362001AAA → IND360370AAA,1.8920454545454546
IND500032AAA → IND502295AAA,1.8920454545454546
IND416122AAA → IND395023AAA,1.8914141414141414
IND470004AAA → IND473443AAA,1.8912274166511454
IND125001AAA → IND000000ACB,1.8910463861920173
IND785621AAA → IND785001AAA,1.8908268733850129
IND723101AAA → IND723202AAA,1.889328063241107
IND282002AAD → IND205001AAB,1.8891941391941391
IND509301AAA → IND501359AAE,1.8887179487179486
IND000000ACB → IND382430AAB,1.8881278538812785
IND125001AAA → IND335524AAA,1.8879233511586453
IND842001AAA → IND845418AAB,1.8875
IND124103AAA → IND127021AAA,1.8846153846153846
IND263601AAA → IND262501AAA,1.8841123125218
IND581314AAA → IND403726AAA,1.8839285714285714
IND786001AAB → IND786190AAA,1.8837209302325582
IND843301AAA → IND843320AAA,1.883076923076923
IND132103AAB → IND131028AAB,1.8823529411764706
IND305001AAC → IND305901AAA,1.8823529411764706
IND144401AAB → IND144001AAB,1.8819444444444444
IND416012AAA → IND415003AAA,1.88135593220339
IND473226AAA → IND474003AAA,1.8803088803088803
IND502295AAA → IND500050AAA,1.88
IND826004AAA → IND821115AAB,1.8798008534850639
IND201301AAF → IND203205AAA,1.8777777777777778
IND176048AAA → IND175015AAA,1.8774909420289856
IND411033AAA → IND416012AAA,1.8771551724137931
IND152026AAA → IND152024AAA,1.8761904761904762
IND521001AAA → IND521165AAA,1.876068376068376
IND423701AAB → IND422011AAD,1.8757716049382716
IND713103AAA → IND713205AAB,1.875
IND470004AAA → IND470117AAA,1.875
IND604303AAA → IND603102AAA,1.875
IND620020AAA → IND621112AAA,1.875
IND442605AAA → IND441603AAA,1.875
IND441603AAA → IND442605AAA,1.875
IND641607AAA → IND641654AAA,1.875
IND562159AAA → IND562117AAA,1.8731884057971016
IND244221AAA → IND131028AAB,1.873015873015873
IND603102AAA → IND600056AAB,1.872340425531915
IND577598AAC → IND577501AAA,1.8716108452950557
IND332713AAA → IND332715AAB,1.8715213358070502
IND000000ACB → IND421302AAG,1.8706467661691542
IND793150AAA → IND781018AAB,1.870503597122302
IND246701AAA → IND246763AAA,1.8704453441295548
IND473331AAA → IND473226AAA,1.8695652173913044
IND421302AAG → IND131028AAB,1.8692946058091287
IND486889AAA → IND231205AAA,1.8692307692307693
IND560300AAB → IND563130AAA,1.8689931350114417
IND176215AAA → IND176061AAA,1.8681159420289855
IND342601AAA → IND342902AAA,1.8678571428571429
IND244921AAB → IND243201AAA,1.8675213675213675
IND232101AAB → IND232104AAB,1.8666666666666667
IND395023AAD → IND395006AAA,1.8666666666666667
IND505425AAA → IND505001AAB,1.8666666666666667
IND110037AAM → IND110085AAB,1.8660714285714286
IND572201AAB → IND577116AAA,1.8653846153846154
IND110037AAM → IND226004AAC,1.8646459304841114
IND731301AAA → IND713205AAB,1.8644067796610169
IND509124AAA → IND509103AAB,1.8626373626373627
IND421302AAG → IND411033AAA,1.861482558139535
IND209111AAA → IND285001AAD,1.8611111111111112
IND577598AAB → IND573142AAA,1.8608590441621295
IND562132AAA → IND560058AAB,1.8605769230769231
IND452001AAC → IND425508AAB,1.8598104793756969
IND533106AAA → IND534260AAC,1.8596491228070176
IND721501AAC → IND721253AAC,1.8591723874904653
IND000000ACB → IND160002AAC,1.8590322580645162
IND502286AAB → IND502220AAC,1.8585714285714285
IND274001AAA → IND274509AAB,1.8575
IND614620AAA → IND630561AAA,1.8571428571428572
IND515761AAA → IND515004AAA,1.8571428571428572
IND574227AAA → IND574104AAA,1.8571428571428572
IND767001AAA → IND767017AAA,1.8571428571428572
IND131028AAB → IND251001AAA,1.8565116768356829
IND505326AAB → IND505327AAA,1.8550724637681162
IND505302AAB → IND505327AAA,1.8541666666666665
IND431717AAA → IND431603AAA,1.853658536585366
IND637301AAA → IND638001AAA,1.8529411764705883
IND461111AAA → IND460001AAA,1.851947656725502
IND131028AAB → IND136118AAA,1.8518518518518519
IND395023AAA → IND396191AAC,1.8513603925066904
IND636005AAA → IND636016AAA,1.85
IND571104AAA → IND577598AAB,1.85
IND713205AAB → IND713303AAA,1.8492647058823528
IND421302AAG → IND382430AAB,1.8489543726235742
IND321001AAB → IND321401AAB,1.847902097902098
IND483501AAA → IND483770AAA,1.8478260869565217
IND424006AAA → IND425412AAA,1.8465909090909092
IND582209AAA → IND582101AAB,1.8461538461538463
IND848210AAA → IND851127AAA,1.8461538461538463
IND311001AAA → IND313324AAA,1.8461538461538463
IND502220AAC → IND501359AAE,1.8456349206349207
IND591302AAB → IND591115AAB,1.8453947368421053
IND507117AAB → IND507303AAA,1.8448867536032942
IND641607AAA → IND641062AAD,1.8448275862068966
IND142401AAA → IND000000ACA,1.84375
IND160002AAC → IND147001AAD,1.8433014354066986
IND607001AAA → IND608001AAA,1.8425925925925926
IND530012AAA → IND531001AAA,1.8421052631578947
IND110037AAK → IND000000ACB,1.8421052631578947
IND826004AAA → IND815353AAA,1.8419972640218878
IND177033AAA → IND160002AAC,1.8419312169312168
IND500055AAA → IND501401AAC,1.8419117647058822
IND411033AAA → IND521225AAB,1.8399311531841653
IND249407AAA → IND249201AAA,1.8397435897435899
IND563116AAA → IND563131AAB,1.8397435897435899
IND244001AAA → IND263153AAB,1.839657282741738
IND600116AAB → IND602024AAA,1.8375
IND431107AAB → IND431136AAC,1.835483870967742
IND842001AAA → IND847212AAA,1.8344748858447488
IND733128AAA → IND733134AAA,1.8333333333333333
IND122001AAD → IND122050AAA,1.8333333333333333
IND583227AAA → IND583231AAA,1.8333333333333333
IND424101AAA → IND431103AAA,1.8333333333333333
IND413002AAA → IND413307AAC,1.8333333333333333
IND826004AAA → IND209304AAA,1.8313832695462002
IND302014AAA → IND313001AAB,1.8313253012048192
IND825409AAA → IND000000ACB,1.831159420289855
IND144527AAA → IND141115AAA,1.8303167420814481
IND209304AAA → IND000000ACB,1.8289455942830175
IND411033AAA → IND414001AAA,1.8285714285714285
IND148102AAA → IND151001AAA,1.8275862068965518
IND713205AAB → IND722122AAA,1.826271186440678
IND722122AAA → IND713205AAB,1.826086956521739
IND395023AAA → IND110037AAM,1.8255813953488371
IND431203AAA → IND431136AAC,1.8249158249158248
IND000000ACB → IND501359AAE,1.8243243243243243
IND500010AAA → IND500055AAA,1.8235294117647058
IND414001AAA → IND414203AAB,1.8235294117647058
IND600044AAE → IND600056AAB,1.8235294117647058
IND507002AAA → IND508206AAA,1.8229166666666665
IND571426AAA → IND571104AAA,1.8227848101265822
IND400072AAB → IND421302AAR,1.8221343873517786
IND131028AAB → IND124507AAA,1.8215369059656217
IND841405AAA → IND841301AAC,1.8214285714285714
IND781335AAA → IND000000AET,1.821206743566992
IND854105AAB → IND851204AAA,1.8209523809523809
IND676509AAA → IND679322AAA,1.8203463203463204
IND563131AAA → IND563125AAB,1.8192934782608696
IND362225AAA → IND362265AAA,1.8191721132897603
IND641607AAA → IND641664AAA,1.818421052631579
IND638701AAA → IND641607AAA,1.8181818181818181
IND141010AAA → IND000000ACA,1.8181818181818181
IND364270AAA → IND364001AAA,1.81656346749226
IND313324AAA → IND313001AAB,1.8157894736842106
IND606201AAC → IND605601AAA,1.8138528138528138
IND591115AAB → IND590016AAA,1.811764705882353
IND124141AAA → IND000000ACB,1.8113207547169812
IND127021AAA → IND127201AAA,1.810672514619883
IND175101AAA → IND160002AAC,1.810522002269575
IND632006AAA → IND632301AAA,1.8099798387096775
IND501359AAE → IND712311AAA,1.8097367462671037
IND803213AAA → IND811105AAA,1.8095813204508857
IND722101AAA → IND722122AAA,1.8095238095238095
IND583201AAA → IND583119AAA,1.8095238095238095
IND177001AAA → IND176110AAB,1.8095238095238095
IND585330AAE → IND585401AAA,1.8088235294117647
IND508377AAB → IND501359AAE,1.808695652173913
IND523002AAA → IND600056AAB,1.8082191780821917
IND502313AAA → IND503111AAC,1.8081494057724958
IND786190AAA → IND792103AAB,1.8075980392156863
IND231208AAA → IND231217AAA,1.8070652173913042
IND560300AAB → IND563116AAA,1.8064516129032258
IND560048AAB → IND562132AAA,1.80625
IND132001AAA → IND131028AAB,1.8056603773584907
IND247776AAA → IND251309AAB,1.8055555555555554
IND764059AAA → IND764071AAB,1.8055555555555554
IND466001AAA → IND466116AAA,1.8055555555555554
IND503111AAC → IND503185AAA,1.8047619047619048
IND416012AAA → IND395023AAA,1.8040226399838286
IND573142AAA → IND573201AAB,1.8038461538461539
IND560099AAG → IND560099AAB,1.8035714285714286
IND533003AAA → IND533401AAA,1.802439024390244
IND816107AAA → IND826004AAA,1.8023485513608428
IND273014AAB → IND277303AAC,1.8019607843137255
IND400016AAA → IND400015AAA,1.8
IND000000ACB → IND110043AAC,1.8
IND507111AAA → IND507303AAA,1.8
IND121004AAB → IND000000ACB,1.8
IND560027AAA → IND560099AAA,1.8
IND713205AAB → IND722101AAC,1.8
IND244901AAB → IND243002AAA,1.8
IND560078AAC → IND560099AAB,1.8
IND504215AAA → IND505326AAB,1.8
IND388620AAB → IND388320AAA,1.8
IND573134AAB → IND577101AAA,1.7992202729044835
IND854335AAA → IND852118A1B,1.7986111111111112
IND802301AAA → IND804401AAA,1.7980769230769231
IND000000ACT → IND160002AAC,1.7976190476190477
IND341505AAA → IND341503AAB,1.7970588235294118
IND422103AAC → IND422605AAA,1.796551724137931
IND532001AAB → IND532127AAA,1.796376811594203
IND000000ACB → IND390022AAA,1.7955271565495208
IND175001AAA → IND175101AAA,1.7945205479452055
IND132103AAA → IND131028AAB,1.7941176470588236
IND209304AAA → IND212601AAA,1.7937925170068028
IND141003AAB → IND000000ACA,1.7937062937062938
IND713145AAB → IND741316AAA,1.7916666666666667
IND145001AAA → IND176201AAA,1.7916666666666667
IND600016AAB → IND600044AAC,1.7899159663865547
IND504208AAB → IND504251AAA,1.7894736842105263
IND585104AAA → IND585314AAA,1.7894736842105263
IND144001AAA → IND144040AAA,1.7894736842105263
IND562108AAA → IND572101AAA,1.7888888888888888
IND506132AAA → IND122001AAJ,1.788676236044657
IND201301AAL → IND201301AAF,1.7884615384615383
IND160002AAC → IND131028AAB,1.787711814195995
IND518002AAA → IND501359AAE,1.787593984962406
IND751002AAB → IND760003AAB,1.7873031077054065
IND826004AAA → IND815301AAA,1.7872340425531914
IND560300AAA → IND563130AAA,1.786628733997155
IND473001AAA → IND473331AAA,1.7863247863247862
IND140901AAA → IND160055AAA,1.7857142857142858
IND403601AAA → IND403726AAB,1.7833333333333332
IND501359AAE → IND506002AAA,1.7831761006289308
IND854311AAA → IND852118A1B,1.7827380952380953
IND124112AAA → IND125033AAA,1.7823529411764705
IND713364AAB → IND712311AAA,1.782269367991845
IND632006AAA → IND600056AAB,1.781929347826087
IND532421AAA → IND532201AAA,1.78125
IND721253AAC → IND721501AAC,1.7808219178082192
IND457226AAA → IND382430AAB,1.780484697488746
IND160002AAC → IND142001AAB,1.7788461538461537
IND600116AAB → IND600056AAB,1.7777777777777777
IND431136AAC → IND431203AAA,1.7777777777777777
IND160002AAC → IND134203AAA,1.7777777777777777
IND177101AAA → IND176001AAA,1.7777777777777777
IND854311AAA → IND854334AAA,1.7777777777777777
IND395023AAD → IND396445AAA,1.7777777777777777
IND600032AAB → IND600056AAB,1.7777777777777777
IND388320AAA → IND388220AAA,1.7777777777777777
IND562132AAC → IND000000ACB,1.777644905069832
IND133004AAA → IND135001AAA,1.7765780730897012
IND507002AAA → IND508213AAB,1.7762923351158646
IND614018AAA → IND613104AAA,1.7762820512820512
IND247667AAA → IND249407AAA,1.776061776061776
IND572201AAB → IND573201AAB,1.7758333333333334
IND414203AAB → IND414302AAB,1.77561282212445
IND125005AAA → IND000000ACB,1.7755102040816326
IND110037AAM → IND201001AAC,1.7755102040816326
IND626123AAA → IND627756AAA,1.775
IND276128AAA → IND276305AAA,1.7748868778280542
IND695572AAB → IND000000AFJ,1.7747252747252746
IND501359AAE → IND751002AAB,1.7741935483870968
IND783348AAA → IND783129AAA,1.773621041879469
IND821115AAB → IND209304AAA,1.7732249502322495
IND000000ACB → IND600056AAB,1.7717842323651452
IND560085AAA → IND562132AAA,1.7714285714285714
IND585104AAA → IND585330AAE,1.7714285714285714
IND421302AAG → IND501359AAE,1.7708333333333333
IND580028AAA → IND591115AAB,1.7694352159468438
IND151505AAA → IND151506AAA,1.7692307692307692
IND811399AAA → IND209304AAA,1.7688747249411945
IND160002AAC → IND181152AAA,1.7680250783699059
IND756029AAA → IND712311AAA,1.7679824561403508
IND210501AAB → IND209304AAA,1.7678571428571428
IND560099AAB → IND560083AAB,1.7673611111111112
IND829122AAA → IND825301AAA,1.7672672672672673
IND322201AAA → IND302014AAB,1.7664335664335664
IND581110AAE → IND581119AAB,1.7660738714090287
IND000000AFG → IND673027AAB,1.7648953301127213
IND563131AAB → IND563116AAA,1.7647058823529411
