hub,degree_centrality,betweenness,pagerank,clustering
IND277303AAC,0.001349527665317139,1.5035250828989056e-05,0.0004595771579869037,0.0
IND274509AAB,0.0020242914979757085,0.0004332885920717756,0.0006728189468092812,0.0
IND274301AAB,0.001349527665317139,0.0016529663638658273,0.0005653821090408171,0.0
IND274304AAA,0.001349527665317139,0.000835595455162604,0.00040655568744673047,0.0
IND274304AAB,0.001349527665317139,0.0012442809095142158,0.0004924078922821068,0.0
IND274402AAA,0.0006747638326585695,0.0,0.00045901025155456866,0.0
IND276305AAA,0.001349527665317139,0.0008410628191004181,0.00036287715687960463,0.0
IND277201AAA,0.001349527665317139,0.0008324061595322124,0.0006038773022387172,0.0
IND277211AAA,0.001349527665317139,0.00042372070518060075,0.0005375450528527676,0.0
IND281121AAB,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND281401AAA,0.001349527665317139,0.0,0.000146482914698331,1.0
IND321022AAA,0.001349527665317139,0.0,0.00019099975914546583,1.0
IND282001AAF,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND283122AAB,0.0020242914979757085,0.00040959668167458063,0.00027101940069387207,0.0
IND281004AAA,0.0006747638326585695,0.0,0.00028656259358775786,0.0
IND282005AAA,0.0006747638326585695,0.0,0.00036483897114090536,0.0
IND284001AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND284403AAA,0.0006747638326585695,0.0,0.00027101940069387207,0.0
IND285205AAB,0.001349527665317139,0.0016411204086672296,0.0007966828713892102,0.0
IND321001AAB,0.0020242914979757085,0.0006273800118641798,0.00047342479211750024,0.6666666666666666
IND321606AAA,0.002699055330634278,0.0006178121249730048,0.0007465480710993562,0.3333333333333333
IND301019AAA,0.001349527665317139,0.0,0.000146482914698331,0.0
IND301705AAA,0.0006747638326585695,0.0,0.00021705620654774793,0.0
IND302004AAA,0.001349527665317139,0.0,0.00036387796254106885,0.0
IND302014AAB,0.01282051282051282,0.00010661359678737694,0.0028818376746288614,0.0380952380952381
IND302006AAA,0.001349527665317139,0.0,0.0003326527279127152,0.0
IND303702AAB,0.0020242914979757085,0.005828665571371424,0.0006862415751651718,0.3333333333333333
IND305001AAC,0.005398110661268556,0.009442137520605126,0.003115465998586416,0.09523809523809523
IND306401AAB,0.004723346828609986,0.01048853022981457,0.0015778130361678176,0.2
IND313001AAB,0.006072874493927126,0.008980813501230015,0.0023606690123194034,0.14285714285714285
IND302006AAC,0.0006747638326585695,0.0,0.00040080682093659537,0.0
IND302020AAA,0.001349527665317139,0.0,0.0003661619269494166,0.0
IND302023AAA,0.0006747638326585695,0.0,0.0004141595101907773,0.0
IND302026AAA,0.0006747638326585695,0.0,0.00043565760870320524,0.0
IND303008AAB,0.001349527665317139,6.3785912607832356e-06,0.0003039940677838376,0.0
IND303301AAB,0.001349527665317139,0.0,0.00027454275595855044,1.0
IND303303AAA,0.0020242914979757085,2.870366067352456e-05,0.0005396170332307843,0.3333333333333333
IND303603AAB,0.0020242914979757085,1.5035250828989056e-05,0.0006312628317585499,0.0
IND303901AAA,0.001349527665317139,0.0,0.0003747127648320444,1.0
IND304001AAA,0.0020242914979757085,1.3668409844535505e-05,0.0006700663951572851,0.6666666666666666
IND303002AAA,0.001349527665317139,0.0,0.00024107930923677798,1.0
IND303338AAB,0.001349527665317139,7.745432245236787e-06,0.00040507318742384623,0.0
IND303106AAA,0.0020242914979757085,0.00040959668167458063,0.000271019400693872,0.3333333333333333
IND303108AAB,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND322230AAA,0.001349527665317139,3.0070501657978113e-05,0.000605584990315939,0.0
IND303503AAA,0.001349527665317139,0.0,0.0004397530624905331,1.0
IND332001AAB,0.006072874493927126,0.007438804251057707,0.0015289464505358413,0.08333333333333333
IND332404AAA,0.001349527665317139,0.0,0.00042806391488966144,1.0
IND322001AAC,0.001349527665317139,1.5035250828989056e-05,0.0007166830324410556,1.0
IND305802AAA,0.001349527665317139,0.0016739245922941148,0.000878427129143537,0.0
IND305901AAA,0.0020242914979757085,0.0012520263417594524,0.0008762414230383298,0.3333333333333333
IND342602AAC,0.0020242914979757085,0.0004191645685657555,0.0009422696269492073,0.3333333333333333
IND305404AAA,0.001349527665317139,0.0024553020217400615,0.001493931355891616,0.0
IND305601AAC,0.001349527665317139,0.002444367293864433,0.0014103095845474673,0.0
IND305624AAA,0.002699055330634278,0.0024662367496156895,0.0015934433057356136,0.0
IND341512AAA,0.001349527665317139,0.0016629898644184866,0.0008946944753028329,0.0
IND306116AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND306001AAA,0.0006747638326585695,0.0,0.00027101940069387207,0.0
IND342005AAD,0.0033738191632928472,0.005373051909886907,0.0011040500957904854,0.2
IND343001AAA,0.001349527665317139,0.0008401515917774491,0.0004249984803086917,0.0
IND311001AAA,0.0020242914979757085,0.0020447941127425115,0.0011057580640585676,0.6666666666666666
IND313324AAA,0.001349527665317139,0.0020338593848668834,0.0010854057342117773,1.0
IND311301AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND311302AAA,0.001349527665317139,0.0004082298406901271,0.0009475106972122317,0.0
IND312001AAA,0.002699055330634278,0.002478082704814287,0.0010469382704649493,0.16666666666666666
IND312601AAA,0.001349527665317139,0.0008378735234700265,0.000514324765397425,0.0
IND312403AAA,0.001349527665317139,0.0008160040677187697,0.0006435821110127916,0.0
IND458664AAA,0.001349527665317139,0.0008269387955943981,0.000583495643516456,0.0
IND312605AAB,0.002699055330634278,0.0020607405908944698,0.0012423658533564593,0.3333333333333333
IND458001AAB,0.001349527665317139,0.0004191645685657555,0.0005958686949264297,1.0
IND327001AAB,0.001349527665317139,0.0012547600237283595,0.0006383212426632256,1.0
IND321001AAA,0.002699055330634278,0.0004086854543516116,0.0004995884847824219,0.5
IND321401AAB,0.001349527665317139,0.0,0.0004326261776256516,1.0
IND321408AAB,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND322201AAA,0.0020242914979757085,3.2804183626885215e-05,0.0007094762761034282,0.3333333333333333
IND322241AAA,0.001349527665317139,3.1437342642431664e-05,0.0006617057173495055,0.0
IND331023AAA,0.001349527665317139,0.0012342574089615561,0.0008178284360943115,0.0
IND331304AAA,0.001349527665317139,0.0012233226810859277,0.0008421093480033757,0.0
IND331507AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND331701AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND333001AAA,0.001349527665317139,0.0,0.00030389845770120044,1.0
IND333028AAA,0.001349527665317139,0.0,0.0005887968173858519,1.0
IND333031AAA,0.0020242914979757085,0.0012451921368371846,0.00078938711064519,0.3333333333333333
IND333042AAA,0.001349527665317139,0.0,0.00038570862664343095,1.0
IND334001AAB,0.001349527665317139,0.0002093544774521355,0.00035079748469467255,0.0
IND334001AAC,0.0020242914979757085,0.004282996224785201,0.0003474997902112476,0.3333333333333333
IND332713AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND332709AAA,0.0006747638326585695,0.0,0.00027101940069387207,0.0
IND334803AAA,0.0020242914979757085,0.0004082298406901271,0.0005954906529574113,0.3333333333333333
IND341001AAC,0.0020242914979757085,0.004879166700837691,0.0007977140789730295,0.3333333333333333
IND335001AAA,0.001349527665317139,0.002852141520893076,0.0005645511894165143,0.0
IND335051AAA,0.001349527665317139,0.0016301856807916016,0.0009848145879238065,0.0
IND335803AAA,0.001349527665317139,0.0,0.0004762293972274909,1.0
IND335804AAD,0.002699055330634278,0.0016629898644184866,0.0009091799287029657,0.3333333333333333
IND335701AAA,0.0020242914979757085,0.00164112040866723,0.0009854345229617805,0.3333333333333333
IND335703AAA,0.001349527665317139,0.0,0.0005369234408779967,1.0
IND341303AAA,0.0020242914979757085,0.005277373040975159,0.0009495066766822929,0.0
IND341030AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND341306AAA,0.001349527665317139,0.005266438313099531,0.0009542086703950898,0.0
IND341503AAB,0.001349527665317139,0.0016411204086672296,0.0009098023983905253,0.0
IND341510AAB,0.001349527665317139,0.0016301856807916014,0.0009167732428585573,0.0
IND341505AAA,0.001349527665317139,0.0016520551365428581,0.000903292674127691,0.0
IND342601AAA,0.0020242914979757085,0.0004191645685657555,0.000507098322632814,0.3333333333333333
IND342902AAA,0.0020242914979757085,0.002634130383872734,0.0006899331020046781,0.3333333333333333
IND344022AAB,0.0020242914979757085,0.0016739245922941148,0.0003882910409574613,0.6666666666666666
IND342301AAA,0.0033738191632928472,0.0016301856807916014,0.0007975632399565027,0.5
IND342902A1B,0.001349527665317139,0.0002038871135143213,0.00036969620686926833,0.0
IND343029AAB,0.001349527665317139,0.00042053140955020904,0.0005071984012965862,0.0
IND307001AAA,0.0006747638326585695,0.0,0.0005770730008152124,0.0
IND344001AAA,0.002699055330634278,0.0008378735234700265,0.0002843037781863491,0.6666666666666666
IND345001AAA,0.0020242914979757085,0.0,0.00019238367559293865,1.0
IND345021AAA,0.0020242914979757085,0.0,0.0003130026657586582,1.0
IND360003AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND360311AAA,0.001349527665317139,4.5561366148451686e-07,0.00027101940069387207,0.0
IND360050AAA,0.0006747638326585695,0.0,0.0003768913014107838,0.0
IND360490AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND362001AAA,0.004723346828609986,3.325979728836973e-05,0.0016156024263333847,0.047619047619047616
IND360510AAB,0.001349527665317139,7.745432245236787e-06,0.0004931522188759092,0.0
IND360530AAB,0.001349527665317139,7.745432245236787e-06,0.0005658451437360155,0.0
IND360575AAA,0.001349527665317139,7.745432245236787e-06,0.0004077741845721713,0.0
IND361001AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND361305AAC,0.001349527665317139,1.3668409844535506e-06,0.00027101940069387207,0.0
IND361315AAA,0.001349527665317139,1.8224546459380674e-06,0.0003768913014107839,0.0
IND361335AAA,0.001349527665317139,1.3668409844535506e-06,0.0004669179723135894,0.0
IND360002AAB,0.0020242914979757085,0.0,0.0007843048756215672,0.3333333333333333
IND360370AAA,0.0006747638326585695,0.0,0.000520472099296099,0.0
IND362220AAA,0.0020242914979757085,4.100522953360652e-06,0.0005437764488651564,0.6666666666666666
IND362265AAA,0.002699055330634278,1.594647815195809e-05,0.001037444782219891,0.3333333333333333
IND362150AAA,0.001349527665317139,1.594647815195809e-05,0.0010152863551890227,0.0
IND362225AAA,0.001349527665317139,0.0,0.00040122370345417623,1.0
IND362720AAA,0.001349527665317139,1.594647815195809e-05,0.0010285188770320708,0.0
IND362560AAA,0.001349527665317139,1.594647815195809e-05,0.0010212340945014763,0.0
IND363001AAA,0.001349527665317139,9.112273229690337e-07,0.00027101940069387207,0.0
IND363421AAB,0.001349527665317139,9.112273229690337e-07,0.0003768913014107839,0.0
IND363310AAB,0.0020242914979757085,0.0008160040677187697,0.000543522659358237,0.6666666666666666
IND363330AAB,0.001349527665317139,0.0,0.00027464273761624246,1.0
IND364710AAA,0.0006747638326585695,0.0,0.0004669179723135894,0.0
IND363520AAC,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND363621AAB,0.001349527665317139,0.0,0.00020137461578318823,1.0
IND363641AAA,0.001349527665317139,0.0,0.000146482914698331,1.0
IND364004AAB,0.001349527665317139,0.0012602273876661735,0.000364353355145433,0.0
IND365560AAA,0.001349527665317139,0.0008410628191004181,0.0004563080146547315,0.0
IND365560AAB,0.001349527665317139,0.0004209870232116936,0.0005344859624824217,0.0
IND364290AAA,0.0006747638326585695,0.0,0.0006009043822542097,0.0
IND370001AAA,0.0020242914979757085,4.5561366148451686e-07,0.0006345252225025625,0.0
IND370110AAA,0.001349527665317139,0.0,0.000574063800621714,0.0
IND370615AAB,0.0006747638326585695,0.0,0.0002592452316703833,0.0
IND370201AAA,0.0020242914979757085,0.0008378735234700265,0.0003430185863647898,0.6666666666666666
IND380005AAA,0.001349527665317139,0.0008378735234700265,0.00042557684825576163,1.0
IND382421AAA,0.0020242914979757085,0.0008269387955943981,0.0005083757304815111,0.6666666666666666
IND380006AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND380006AAB,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND380021AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND380054AAA,0.001349527665317139,0.0,0.00047742917241827543,0.0
IND382721AAA,0.001349527665317139,0.0,0.0002624567422660761,1.0
IND380015AAB,0.0006747638326585695,0.0,0.0005400562322643358,0.0
IND382345AAA,0.0006747638326585695,0.0,0.0004970804625626923,0.0
IND384205AAA,0.006072874493927126,0.008642079931038316,0.002276601366293691,0.08333333333333333
IND387620AAB,0.001349527665317139,0.00042007579588872456,0.0003661247952543643,0.0
IND388320AAA,0.004048582995951417,0.002485828137059524,0.0012762784479585928,0.2
IND389001AAA,0.001349527665317139,0.0008401515917774491,0.00037127589218651977,0.0
IND395023AAA,0.008771929824561403,0.011101225877225208,0.0017302065587984088,0.25
IND382715AAA,0.001349527665317139,0.004440410744828102,0.0006413252006876957,1.0
IND383001AAA,0.001349527665317139,0.0008378735234700265,0.0005584548912471933,1.0
IND383315AAC,0.0020242914979757085,0.0008269387955943981,0.0006216719769059809,0.6666666666666666
IND383255AAB,0.001349527665317139,0.0,0.0003978968634607377,1.0
IND384170AAA,0.001349527665317139,0.001256126864712813,0.0006101383869419192,0.0
IND384265AAB,0.001349527665317139,0.0012451921368371846,0.0006656627140061623,0.0
IND384355AAB,0.001349527665317139,0.0008378735234700265,0.0007106038455917307,0.0
IND385320AAA,0.001349527665317139,0.0012342574089615561,0.0007130332168237871,0.0
IND385001AAA,0.001349527665317139,0.0008269387955943981,0.0007511745301034623,0.0
IND385535AAA,0.001349527665317139,0.0008160040677187697,0.0007858688754648472,0.0
IND385340AAB,0.001349527665317139,0.0012233226810859277,0.0007524106127083266,0.0
IND387001AAA,0.001349527665317139,0.0004191645685657555,0.0007031556293286223,1.0
IND388220AAA,0.001349527665317139,0.0004082298406901271,0.0007447549689332372,1.0
IND389230AAB,0.0006747638326585695,0.0,0.0004578145415696492,0.0
IND388121AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND388620AAB,0.001349527665317139,0.00040914106801309615,0.00027101940069387207,0.0
IND389151AAA,0.001349527665317139,0.00042053140955020904,0.00046219530845559536,0.0
IND457661AAA,0.0006747638326585695,0.0,0.0005394933185813358,0.0
IND390020AAA,0.0020242914979757085,0.00042007579588872456,0.0025058343492650823,0.0
IND391110AAD,0.001349527665317139,0.0,0.002274735311850516,0.0
IND395001AAA,0.001349527665317139,0.0,0.0005524298716020558,0.0
IND395023AAD,0.006072874493927126,1.9135773782349707e-05,0.0019216819031142526,0.0
IND395004AAB,0.001349527665317139,0.0,0.0005056334151508893,0.0
IND395009AAA,0.001349527665317139,0.0,0.0005169270307220984,0.0
IND396191AAC,0.002699055330634278,0.0008273944092558826,0.0007252079566689299,0.3333333333333333
IND395006AAA,0.0006747638326585695,0.0,0.00041331268999939615,0.0
IND396445AAA,0.001349527665317139,6.3785912607832356e-06,0.00040854993750959645,0.0
IND396001AAA,0.001349527665317139,7.745432245236787e-06,0.0005456443453719575,0.0
IND396191AAB,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND396232AAA,0.001349527665317139,0.0,0.0004448150450729715,0.0
IND396321AAA,0.002699055330634278,1.0479114214143887e-05,0.001003859597921694,0.0
IND396580AAB,0.001349527665317139,0.0,0.0006145934985072342,0.0
IND400011AAA,0.0020242914979757085,0.0004095966816745806,0.000271019400693872,0.0
IND400072AAD,0.002699055330634278,0.0011161320722783462,0.0005194010415056307,0.0
IND400015AAA,0.0020242914979757085,0.0,0.0006639382775847003,1.0
IND400015AAB,0.0020242914979757085,0.0,0.00037173091952677094,1.0
IND400016AAB,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND400037AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND400072AAJ,0.001349527665317139,0.0,0.0005259412893949269,0.0
IND400064AAB,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND400701AAB,0.0020242914979757085,0.0,0.000604207264484487,1.0
IND401104AAA,0.004723346828609986,0.0012360798636074943,0.0008704405517645934,0.1
IND421302AAR,0.005398110661268556,0.0012647835242810188,0.001581070467361017,0.0
IND421302AAS,0.0006747638326585695,0.0,0.0004604890273810497,0.0
IND400072AAC,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND400102AAB,0.001349527665317139,0.0,0.00038718861935401806,0.0
IND400102AAC,0.0020242914979757085,0.00041962018222724,0.0004172344879398753,0.0
IND400052AAA,0.0006747638326585695,0.0,0.00034183692135280095,0.0
IND400612AAA,0.001349527665317139,0.0,0.0004545035979615211,0.0
IND400701AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND400705AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND421302AAH,0.001349527665317139,0.0,0.0003170435153683601,0.0
IND401208AAA,0.0006747638326585695,0.0,0.00034074614529781215,0.0
IND401104AAB,0.0020242914979757085,0.0,0.00033420805665118435,1.0
IND401209AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND401209AAB,0.001349527665317139,0.0,0.000146482914698331,0.0
IND401501AAA,0.001349527665317139,0.0,0.0009665746135737389,0.0
IND401602AAA,0.001349527665317139,0.0,0.0009665746135737389,0.0
IND402107AAA,0.001349527665317139,4.5561366148451686e-07,0.0009665746135737389,1.0
IND402109AAA,0.001349527665317139,4.5561366148451686e-07,0.0009665746135737389,1.0
IND402301AAA,0.001349527665317139,4.5561366148451686e-07,0.0009665746135737389,1.0
IND403401AAA,0.001349527665317139,0.0,0.00046452134664074526,0.0
IND403726AAB,0.004723346828609986,4.100522953360652e-06,0.0011588731034882255,0.0
IND403507AAA,0.001349527665317139,0.0,0.00035355381928019744,0.0
IND403601AAA,0.001349527665317139,0.0,0.0003784139447110638,0.0
IND403702AAA,0.001349527665317139,0.0,0.0003543896982746075,1.0
IND575004AAB,0.006072874493927126,0.010402923677204922,0.0016551290833889266,0.08333333333333333
IND403726AAA,0.006072874493927126,0.006108154178448084,0.0013243112783035756,0.07142857142857142
IND416510AAA,0.002699055330634278,0.0012461033641601536,0.000791494184992124,0.0
IND581303AAA,0.0020242914979757085,0.0008378735234700265,0.0003563072114510541,0.3333333333333333
IND403002AAA,0.0006747638326585695,0.0,0.0003819151790413703,0.0
IND410206AAB,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND410401AAA,0.001349527665317139,0.0,0.00034536790749028806,0.0
IND410501AAF,0.001349527665317139,0.0008160040677187697,0.0008317818461630678,1.0
IND410503AAA,0.001349527665317139,0.0,0.000496186582107657,1.0
IND410505AAB,0.0020242914979757085,0.0008269387955943981,0.000805543463426811,0.6666666666666666
IND411014AAA,0.0033738191632928472,0.0012465589778216382,0.0008773689528092344,0.0
IND411043AAA,0.001349527665317139,0.0,0.00040151102257577525,0.0
IND411048AAA,0.0006747638326585695,0.0,0.00043607566322079216,0.0
IND411021AAA,0.001349527665317139,0.0,0.0005651580906233163,0.0
IND411036AAA,0.001349527665317139,0.0,0.00046101796438088676,0.0
IND413002AAA,0.0067476383265856945,0.0037340192838214367,0.0017377084585088126,0.26666666666666666
IND413501AAA,0.002699055330634278,0.00046913020010855755,0.0007853821378913171,0.6666666666666666
IND414001AAA,0.001349527665317139,0.0,0.0004080463639075879,0.0
IND416012AAA,0.0067476383265856945,0.010350891853637837,0.002351409414482451,0.1111111111111111
IND431136AAC,0.0067476383265856945,0.005769891409039922,0.001702210027906444,0.047619047619047616
IND431603AAA,0.005398110661268556,0.00496983381947311,0.0013100922391718788,0.09523809523809523
IND580028AAA,0.010796221322537112,0.012190778804730993,0.0030661907990035277,0.08791208791208792
IND412105AAC,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND411017AAA,0.0006747638326585695,0.0,0.00027101940069387207,0.0
IND412210AAC,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND413304AAA,0.002699055330634278,0.0016534219775273117,0.0009607473977592854,0.3333333333333333
IND413307AAC,0.001349527665317139,0.0,0.000433628420930196,0.0
IND415301AAB,0.001349527665317139,0.0004191645685657555,0.0005040649691240639,1.0
IND413307AAB,0.001349527665317139,0.0004082298406901271,0.000575186971906965,1.0
IND413401AAA,0.001349527665317139,0.0,0.00039555050382446364,1.0
IND413517AAA,0.002699055330634278,0.0008269387955943981,0.0007803246884329156,0.6666666666666666
IND431717AAA,0.001349527665317139,0.0,0.0005149807982768297,1.0
IND413531AAA,0.001349527665317139,0.0,0.00041436174481174236,1.0
IND413709AAA,0.0033738191632928472,0.0008264831819329135,0.0010195390125847586,0.4
IND423109AAA,0.0020242914979757085,0.00020981009111362,0.000748838301064921,0.6666666666666666
IND423701AAB,0.0020242914979757085,0.002035226225851337,0.0010687451129071759,0.6666666666666666
IND414302AAB,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND414502AAA,0.001349527665317139,0.0012342574089615561,0.0005374185398268812,0.0
IND431107AAB,0.001349527665317139,0.0012233226810859277,0.0006036407134159436,0.0
IND415003AAA,0.0020242914979757085,0.0007787176538389611,0.0005170562321494992,0.3333333333333333
IND412803AAB,0.0006747638326585695,0.0,0.00036071879345386684,0.0
IND415124AAA,0.001349527665317139,0.0016629898644184866,0.0005734096251320028,0.0
IND415605AAA,0.001349527665317139,0.0016520551365428581,0.0006342060522440879,0.0
IND415408AAC,0.001349527665317139,0.00040822984069012713,0.0007076668152826242,1.0
IND415409AAB,0.001349527665317139,0.0016739245922941148,0.0005018276282614828,0.0
IND415709AAA,0.0020242914979757085,0.0016411204086672296,0.0006857476015140322,0.0
IND415612AAA,0.001349527665317139,0.0004191645685657555,0.0006595958989339602,1.0
IND416122AAA,0.001349527665317139,0.000765511969507519,0.0003881829368807181,0.0
IND591237AAB,0.001349527665317139,0.002091722319875417,0.0005594917524697417,0.0
IND416404AAA,0.0020242914979757085,0.0020370486804972754,0.0009211290431021609,0.0
IND416602AAC,0.001349527665317139,0.0008155484540572852,0.0005348993858355708,0.0
IND416606AAA,0.001349527665317139,0.0,0.00043123752875364114,0.0
IND421301AAA,0.001349527665317139,0.0,0.0007205942210834648,0.0
IND421302AAF,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND400072AAA,0.0006747638326585695,0.0,0.00038366467555597296,0.0
IND421401AAC,0.001349527665317139,0.0004191645685657555,0.000367132191619292,1.0
IND422011AAD,0.004048582995951417,0.004942496999784039,0.001203708394955965,0.2
IND444005AAB,0.004048582995951417,0.0016547888185117652,0.0006077293744086949,0.0
IND421302AAN,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND421004AAA,0.0006747638326585695,0.0,0.0006118925448412645,0.0
IND421601AAB,0.001349527665317139,0.0004082298406901271,0.0004587351266562965,1.0
IND421502AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND421802AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND422103AAC,0.0020242914979757085,0.0006280634323564065,0.00033319886121266714,0.0
IND422605AAA,0.001349527665317139,4.5561366148451686e-07,0.00028318027933887994,0.0
IND423601AAA,0.002699055330634278,0.0008155484540572852,0.0009299294172294996,0.3333333333333333
IND423105AAA,0.001349527665317139,1.8224546459380674e-06,0.0002940007057141551,0.0
IND423301AAB,0.0006747638326585695,0.0,0.00039643183370775554,0.0
IND423106AAA,0.001349527665317139,2.733681968907101e-06,0.00017351161334035927,0.0
IND424006AAA,0.0067476383265856945,0.0004214426368731781,0.00036631582749497356,0.05555555555555555
IND424101AAA,0.0006747638326585695,0.0,0.00018540470763289847,0.0
IND424304AAC,0.001349527665317139,0.0,0.00019298359440267235,1.0
IND425401AAA,0.0006747638326585695,0.0,0.00017347300452202858,0.0
IND425405AAA,0.001349527665317139,0.0,0.00018351886794638222,0.0
IND425412AAA,0.0033738191632928472,4.100522953360652e-06,0.0017264919408524755,0.3333333333333333
IND452001AAC,0.002699055330634278,5.467363937814202e-06,0.0011070532231944434,0.3333333333333333
IND425201AAA,0.001349527665317139,0.0,0.0009185936969366283,1.0
IND425508AAB,0.0020242914979757085,2.733681968907101e-06,0.001090821138550239,0.6666666666666666
IND425406AAA,0.0020242914979757085,4.5561366148451686e-07,0.0016225063962149882,1.0
IND425409AAA,0.001349527665317139,0.0,0.0008908107271771458,1.0
IND450331AAA,0.001349527665317139,1.3668409844535506e-06,0.0010723768537097133,1.0
IND431001AAB,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND431112AAB,0.0020242914979757085,0.0,0.0005789420842043841,1.0
IND431122AAA,0.001349527665317139,0.001256126864712813,0.0003681715687542192,0.0
IND431127AAA,0.001349527665317139,0.0012451921368371846,0.0004597171059957506,0.0
IND431131AAB,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND431001AAA,0.0006747638326585695,0.0,0.0006822810658846474,0.0
IND431203AAA,0.0020242914979757085,0.0,0.0003442259734077758,1.0
IND431514AAA,0.001349527665317139,0.003270394862135862,0.0005047633873371749,0.0
IND431515AAA,0.001349527665317139,0.0032594601342602336,0.0005757824224685992,0.0
IND431517AAB,0.001349527665317139,0.003248525406384605,0.0006362235808652068,0.0
IND431401AAA,0.0006747638326585695,0.0,0.0004368715786175004,0.0
IND431708AAA,0.001349527665317139,0.0032813295900114905,0.00042120203061394245,0.0
IND441206AAB,0.001349527665317139,0.0,0.000146482914698331,1.0
IND441603AAA,0.001349527665317139,0.0,0.00038611424129653615,1.0
IND442605AAA,0.001349527665317139,0.0,0.0002094807966063318,1.0
IND441614AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND481001AAA,0.0006747638326585695,0.0,0.00027101940069387207,0.0
IND441904AAB,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND441912AAA,0.001349527665317139,4.5561366148451686e-07,0.00027101940069387207,0.0
IND441107AAB,0.0006747638326585695,0.0,0.0003768913014107839,0.0
IND442001AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND442101AAB,0.001349527665317139,4.5561366148451686e-07,0.00027101940069387207,0.0
IND445001AAB,0.0006747638326585695,0.0,0.0003768913014107839,0.0
IND000000AAZ,0.0006747638326585695,0.0,0.0003938737934841832,0.0
IND443301AAA,0.0006747638326585695,0.0,0.00028872050639106045,0.0
IND444203AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND444602AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND451666AAA,0.001349527665317139,0.0,0.000146482914698331,1.0
IND454001AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND457001AAA,0.0020242914979757085,0.00040959668167458063,0.00027101940069387207,0.3333333333333333
IND457226AAA,0.001349527665317139,0.0,0.00023243551713748306,1.0
IND458990AAA,0.001349527665317139,0.0004082298406901271,0.0006538179487863337,1.0
IND460001AAA,0.001349527665317139,9.112273229690337e-07,0.00027101940069387207,0.0
IND480334AAA,0.001349527665317139,9.112273229690337e-07,0.0003768913014107839,0.0
IND461111AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND462001AAA,0.001349527665317139,0.0,0.0006704267818913804,0.0
IND462011AAA,0.001349527665317139,0.0,0.0007160832313234787,0.0
IND461001AAA,0.0006747638326585695,0.0,0.0007585277542991744,0.0
IND465669AAB,0.001349527665317139,0.001256126864712813,0.0005643823647391482,0.0
IND466001AAA,0.001349527665317139,0.0004191645685657555,0.0007002268210828918,1.0
IND842003AAB,0.007422402159244264,0.010297324363211565,0.0025372661565596717,0.07272727272727272
IND462042AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND464221AAA,0.0006747638326585695,0.0,0.000146482914698331,0.0
IND470004AAA,0.002699055330634278,0.0004105079089975497,0.000271019400693872,0.16666666666666666
IND464668AAA,0.001349527665317139,0.0056441420384701945,0.0008572645763496628,0.0
