source_center,destination_center,avg_actual_time,avg_osrm_time,trip_count,delay_ratio
IND362001AAA,IND362220AAA,37.72222222222222,17.462962962962962,54,2.1601272534464475
IND362001AAA,IND362265AAA,60.9375,32.75,16,1.8606870229007633
IND362150AAA,IND362001AAA,67.45614035087719,43.75438596491228,57,1.5417000801924619
IND362220AAA,IND362225AAA,38.22222222222222,18.61111111111111,18,2.053731343283582
IND362220AAA,IND362265AAA,33.8,20.2,10,1.6732673267326732
IND362225AAA,IND362265AAA,35.041666666666664,19.333333333333332,24,1.8125
IND362265AAA,IND362720AAA,51.8974358974359,23.615384615384617,78,2.197611292073833
IND362560AAA,IND362150AAA,68.2,42.13846153846154,65,1.6184738955823292
IND362720AAA,IND362560AAA,38.98550724637681,18.405797101449274,69,2.1181102362204727
IND363001AAA,IND363421AAB,36.67857142857143,31.642857142857142,28,1.1591422121896164
IND363310AAB,IND382430AAB,137.27777777777777,89.68518518518519,54,1.5306628123064214
IND363330AAB,IND363310AAB,54.0,33.75,16,1.6
IND363421AAB,IND364710AAA,62.743589743589745,32.02564102564103,39,1.9591673338670934
IND363520AAC,IND363001AAA,45.46153846153846,38.48717948717949,39,1.1812125249833443
IND363621AAB,IND360002AAB,41.5,23.75,8,1.7473684210526317
IND363641AAA,IND360002AAB,70.28571428571429,44.142857142857146,7,1.5922330097087378
IND363641AAA,IND363621AAB,31.72222222222222,25.27777777777778,18,1.254945054945055
IND364004AAB,IND365560AAA,96.11428571428571,53.68571428571428,35,1.7903139968068122
IND365560AAA,IND365560AAB,83.54166666666667,45.458333333333336,24,1.837763519706691
IND365560AAB,IND364290AAA,64.5,24.181818181818183,22,2.6672932330827064
IND370001AAA,IND370110AAA,144.3,22.9,10,6.301310043668123
IND370001AAA,IND370615AAB,56.8125,34.1875,16,1.6617915904936014
IND370110AAA,IND370001AAA,56.0,24.607142857142858,28,2.2757619738751815
IND370201AAA,IND363310AAB,175.57142857142858,107.57142857142857,7,1.6321381142098275
IND370201AAA,IND363330AAB,113.20833333333333,88.5,48,1.2791902071563088
IND380005AAA,IND382421AAA,34.0,9.25,12,3.675675675675676
IND380006AAA,IND382430AAB,20.305555555555557,9.444444444444445,36,2.15
IND380006AAB,IND382430AAB,35.25925925925926,10.24074074074074,54,3.4430379746835444
IND380021AAA,IND382430AAB,43.6031746031746,11.095238095238095,63,3.9298998569384835
IND380054AAA,IND382430AAB,30.4375,12.958333333333334,48,2.3488745980707395
IND382421AAA,IND382430AAB,83.91666666666667,23.283333333333335,60,3.6041517537580527
IND382421AAA,IND382721AAA,18.5,14.0,28,1.3214285714285714
IND382430AAB,IND000000ACB,586.483870967742,331.3781362007168,558,1.7698327285313318
IND382430AAB,IND313001AAB,228.73154362416108,113.45637583892618,149,2.016030760130139
IND382430AAB,IND364004AAB,124.8961038961039,76.35064935064935,77,1.6358224187787038
IND382430AAB,IND370201AAA,271.67625899280574,184.10791366906474,139,1.4756359657692157
IND382430AAB,IND380005AAA,38.398148148148145,18.324074074074073,108,2.095502779181405
IND382430AAB,IND380015AAB,31.434782608695652,10.63768115942029,69,2.9550408719346053
IND382430AAB,IND380054AAA,36.265822784810126,14.594936708860759,79,2.484822202948829
IND382430AAB,IND382345AAA,36.656716417910445,13.925373134328359,67,2.6323687031082526
IND382430AAB,IND384205AAA,92.44736842105263,59.31578947368421,76,1.5585625554569653
IND382430AAB,IND387620AAB,62.666666666666664,38.0,6,1.6491228070175439
IND382430AAB,IND388320AAA,58.55555555555556,55.148148148148145,27,1.0617864338482204
IND382430AAB,IND389001AAA,97.61904761904762,57.838095238095235,105,1.687798452165322
IND382430AAB,IND395023AAA,215.79333333333332,110.79666666666667,300,1.9476518547489394
IND382715AAA,IND382430AAB,91.15384615384616,41.90384615384615,52,2.175309775126205
IND382721AAA,IND382430AAB,70.53030303030303,26.46969696969697,66,2.664567830566686
IND383001AAA,IND383315AAC,41.53846153846154,33.61538461538461,26,1.2356979405034325
IND383255AAB,IND384205AAA,116.67567567567568,65.67567567567568,37,1.7765432098765432
IND383315AAC,IND383255AAB,80.53191489361703,68.53191489361703,47,1.175100900341509
IND383315AAC,IND384205AAA,82.8,63.8,5,1.297805642633229
IND384170AAA,IND384265AAB,30.705882352941178,23.470588235294116,17,1.3082706766917294
IND384205AAA,IND382715AAA,48.80555555555556,31.805555555555557,36,1.5344978165938865
IND384205AAA,IND383001AAA,58.03030303030303,45.42424242424242,33,1.2775183455637091
IND384205AAA,IND384170AAA,39.0,27.125,8,1.4377880184331797
IND384205AAA,IND384355AAB,50.19230769230769,28.692307692307693,26,1.7493297587131367
IND384265AAB,IND385320AAA,64.45454545454545,55.333333333333336,33,1.164841182913472
IND384355AAB,IND385001AAA,82.55882352941177,52.470588235294116,34,1.5734304932735428
IND385001AAA,IND385535AAA,27.842105263157894,16.789473684210527,19,1.6583072100313478
IND385320AAA,IND385340AAB,26.708333333333332,32.875,24,0.8124207858048161
IND385340AAB,IND384205AAA,89.4375,69.4375,16,1.288028802880288
IND385535AAA,IND384205AAA,113.77611940298507,54.44776119402985,67,2.0896381578947367
IND387001AAA,IND388220AAA,32.166666666666664,17.333333333333332,42,1.8557692307692308
IND387620AAB,IND389230AAB,86.57142857142857,42.57142857142857,7,2.033557046979866
IND388121AAA,IND388620AAB,43.574074074074076,27.685185185185187,54,1.5739130434782609
IND388220AAA,IND388320AAA,39.666666666666664,20.523809523809526,42,1.9327146171693732
IND388320AAA,IND387001AAA,26.413793103448278,12.413793103448276,29,2.1277777777777778
IND388320AAA,IND390022AAA,53.333333333333336,26.333333333333332,12,2.0253164556962027
IND388620AAB,IND388320AAA,54.27536231884058,29.797101449275363,69,1.8214980544747081
IND389001AAA,IND389151AAA,58.904761904761905,37.03174603174603,63,1.5906558079725674
IND389151AAA,IND457661AAA,73.81818181818181,26.363636363636363,22,2.8
IND390020AAA,IND391110AAD,43.107142857142854,23.785714285714285,28,1.8123123123123122
IND390022AAA,IND382430AAB,82.7948717948718,49.41025641025641,39,1.6756616502335238
IND390022AAA,IND388320AAA,37.986111111111114,28.319444444444443,72,1.341343795978421
IND390022AAA,IND390020AAA,61.8,12.8,5,4.828124999999999
IND390022AAA,IND395023AAA,137.51020408163265,76.4421768707483,147,1.798878704280502
IND391110AAD,IND390020AAA,85.75,24.125,16,3.5544041450777204
IND395001AAA,IND395023AAD,130.94444444444446,13.833333333333334,18,9.465863453815262
IND395004AAB,IND395023AAD,99.28571428571429,13.857142857142858,7,7.164948453608248
IND395009AAA,IND395023AAD,143.71428571428572,15.761904761904763,21,9.117824773413897
IND395023AAA,IND110037AAM,783.620957309185,428.7399741267788,773,1.827730103555652
IND395023AAA,IND382430AAB,181.01492537313433,106.58208955223881,201,1.6983615740092424
IND395023AAA,IND390022AAA,125.64150943396227,72.18867924528301,53,1.7404600104547834
IND395023AAA,IND396191AAC,94.9,47.75,40,1.9874345549738222
IND395023AAA,IND411033AAA,489.24675324675326,164.3181818181818,154,2.9774352894684846
IND395023AAA,IND421302AAG,304.96666666666664,117.73333333333333,30,2.5903171007927517
IND395023AAA,IND562132AAA,793.4909090909091,448.35508021390376,935,1.7697823535585813
IND395023AAD,IND395001AAA,39.5,13.0,12,3.0384615384615383
IND395023AAD,IND395004AAB,35.5,13.205882352941176,34,2.6881959910913142
IND395023AAD,IND395006AAA,26.79245283018868,13.415094339622641,53,1.9971870604781998
IND395023AAD,IND395009AAA,38.125,13.75,8,2.772727272727273
IND395023AAD,IND396445AAA,25.5,13.0,14,1.9615384615384615
IND396001AAA,IND395023AAD,125.13513513513513,39.432432432432435,37,3.1734064427690196
IND396191AAB,IND421302AAG,179.08333333333334,78.75,12,2.274074074074074
IND396191AAC,IND396232AAA,27.764705882352942,10.764705882352942,34,2.5792349726775954
IND396191AAC,IND421302AAG,218.1627906976744,79.20930232558139,43,2.754257193188491
IND396232AAA,IND396191AAC,37.733333333333334,12.833333333333334,30,2.9402597402597404
IND396321AAA,IND396001AAA,28.772727272727273,18.681818181818183,22,1.5401459854014599
IND396321AAA,IND396580AAB,37.975,21.025,80,1.8061831153388825
IND396445AAA,IND396321AAA,37.285714285714285,19.047619047619047,21,1.9575
IND396580AAB,IND396321AAA,54.23529411764706,22.323529411764707,34,2.429512516469038
IND400011AAA,IND400072AAB,31.166666666666668,12.708333333333334,24,2.4524590163934428
IND400011AAA,IND400072AAD,42.67289719626168,14.97196261682243,107,2.850187265917603
IND400015AAA,IND400072AAB,52.53521126760563,14.971830985915492,71,3.508936970837253
IND400015AAB,IND400072AAB,63.666666666666664,15.666666666666666,12,4.0638297872340425
IND400015AAB,IND421302AAG,79.27272727272727,22.113636363636363,88,3.584789311408016
IND400016AAB,IND400072AAD,40.625,13.041666666666666,24,3.1150159744408947
IND400037AAA,IND400072AAJ,44.42857142857143,14.785714285714286,14,3.004830917874396
IND400064AAB,IND400072AAD,44.3125,13.46875,32,3.2900232018561484
IND400072AAB,IND000000AFT,40.71641791044776,15.261194029850746,134,2.6679706601466995
IND400072AAB,IND400015AAA,46.813559322033896,13.830508474576272,118,3.384803921568627
IND400072AAB,IND400701AAB,35.666666666666664,14.5,6,2.4597701149425286
IND400072AAB,IND401104AAA,37.354838709677416,12.2,155,3.061872025383395
IND400072AAB,IND411033AAA,122.575,63.025,40,1.944863149543832
IND400072AAB,IND421302AAG,62.022222222222226,18.005555555555556,180,3.4446158593026843
IND400072AAB,IND421302AAR,42.74193548387097,18.629032258064516,62,2.2943722943722946
IND400072AAB,IND421302AAS,69.0,18.0,6,3.8333333333333335
IND400072AAC,IND400011AAA,41.411764705882355,13.058823529411764,34,3.171171171171171
IND400072AAD,IND421302AAG,56.148936170212764,17.31560283687943,282,3.2426786811386443
IND400102AAB,IND421302AAG,68.86206896551724,21.155172413793103,58,3.255093724531377
IND400102AAC,IND400052AAA,54.27272727272727,11.090909090909092,11,4.893442622950819
IND400102AAC,IND421302AAG,84.06172839506173,21.037037037037038,81,3.995892018779343
IND400612AAA,IND421302AAR,45.583333333333336,12.0,12,3.798611111111111
IND400701AAA,IND410206AAA,36.22,14.9,50,2.4308724832214765
IND400701AAB,IND421302AAG,54.15686274509804,16.80392156862745,51,3.2228704784130686
IND400705AAA,IND421302AAH,76.62857142857143,20.97142857142857,35,3.6539509536784744
IND401104AAA,IND400072AAB,60.016949152542374,13.169491525423728,59,4.557271557271558
IND401104AAA,IND401208AAA,38.108108108108105,14.662162162162161,74,2.5990783410138247
IND401104AAA,IND421302AAG,57.925925925925924,21.074074074074073,27,2.748681898066784
IND401104AAB,IND400072AAB,41.0,12.555555555555555,9,3.265486725663717
IND401104AAB,IND421302AAG,79.86666666666666,22.4,45,3.5654761904761902
IND401209AAA,IND401104AAA,71.39655172413794,15.862068965517242,58,4.501086956521739
IND401209AAB,IND401104AAA,72.18181818181819,15.06060606060606,33,4.792756539235413
IND401209AAB,IND421302AAH,69.0,24.559322033898304,59,2.8095238095238098
IND401501AAA,IND401602AAA,42.705882352941174,20.49019607843137,51,2.0842105263157897
IND401602AAA,IND401501AAA,170.93548387096774,22.387096774193548,31,7.6354466858789625
IND402107AAA,IND402109AAA,47.285714285714285,21.271428571428572,70,2.2229684351914036
IND402109AAA,IND402301AAA,54.39495798319328,29.50420168067227,119,1.8436342922244375
IND402301AAA,IND402107AAA,83.23893805309734,37.415929203539825,113,2.224692526017029
IND403401AAA,IND403726AAB,211.83333333333334,29.5,6,7.1807909604519775
IND403507AAA,IND403726AAB,83.33333333333333,26.22222222222222,9,3.1779661016949152
IND403601AAA,IND403726AAB,61.2,15.7,10,3.8980891719745228
IND403702AAA,IND575004AAB,290.5104166666667,140.69791666666666,96,2.0647812245502335
IND403726AAA,IND403702AAA,62.94444444444444,36.5,18,1.7245053272450532
IND403726AAA,IND411033AAA,328.73362445414847,192.92576419213975,229,1.7039384336803982
IND403726AAA,IND416510AAA,133.73333333333332,57.93333333333333,15,2.3084004602991945
IND403726AAA,IND575004AAB,309.89285714285717,166.28571428571428,28,1.8636168384879728
IND403726AAA,IND581303AAA,100.05128205128206,57.48717948717949,39,1.7404103479036575
IND403726AAB,IND403002AAA,29.5,19.5,8,1.5128205128205128
IND403726AAB,IND403401AAA,50.75,24.833333333333332,12,2.0436241610738257
IND403726AAB,IND403507AAA,32.2,24.2,15,1.3305785123966944
IND403726AAB,IND403601AAA,19.25,12.916666666666666,12,1.4903225806451614
IND410206AAA,IND000000AFT,40.04,12.08,25,3.314569536423841
IND410206AAB,IND000000AFT,43.333333333333336,15.708333333333334,72,2.7586206896551726
IND410401AAA,IND421302AAG,129.84848484848484,50.60606060606061,33,2.5658682634730536
IND410501AAF,IND411033AAA,64.0,14.875,8,4.302521008403361
IND410503AAA,IND410505AAB,68.5,17.625,8,3.8865248226950353
IND410505AAB,IND410501AAF,33.6,8.7,10,3.862068965517242
IND411014AAA,IND411033AAA,107.47826086956522,23.76086956521739,46,4.523330283623056
IND411014AAA,IND411043AAA,86.64285714285714,15.142857142857142,14,5.721698113207547
IND411014AAA,IND411048AAA,95.83333333333333,14.75,12,6.497175141242938
IND411021AAA,IND411033AAA,38.19298245614035,13.473684210526315,57,2.8346354166666665
IND411033AAA,IND000000AAL,72.24324324324324,23.10810810810811,37,3.126315789473684
IND411033AAA,IND000000ACB,854.6482683982684,521.8658008658009,924,1.637678244062679
IND411033AAA,IND400072AAB,126.45,67.025,40,1.8866094740768369
IND411033AAA,IND403726AAA,504.6507462686567,225.1373134328358,335,2.241524243910847
IND411033AAA,IND410503AAA,74.61538461538461,29.923076923076923,13,2.493573264781491
IND411033AAA,IND410505AAB,37.785714285714285,22.357142857142858,14,1.6900958466453673
IND411033AAA,IND411014AAA,63.61666666666667,22.916666666666668,120,2.776
IND411033AAA,IND411021AAA,36.35616438356164,12.178082191780822,73,2.9853768278965127
IND411033AAA,IND411036AAA,49.2,21.936842105263157,95,2.2428023032629563
IND411033AAA,IND413002AAA,181.1141975308642,122.54938271604938,324,1.4778874729260063
IND411033AAA,IND413501AAA,353.5833333333333,123.83333333333333,12,2.855316285329744
IND411033AAA,IND414001AAA,113.66666666666667,60.94444444444444,18,1.8650865998176847
IND411033AAA,IND416012AAA,219.1984126984127,121.5952380952381,126,1.8026891195091703
IND411033AAA,IND421302AAG,150.8230769230769,66.89423076923077,520,2.2546499928129937
IND411033AAA,IND431136AAC,193.05833333333334,95.06666666666666,120,2.0307678821879382
IND411033AAA,IND431603AAA,400.0118577075099,183.46640316205534,253,2.1803003210030805
IND411033AAA,IND501359AAE,422.45247148288973,273.5361216730038,263,1.5444120100083405
IND411033AAA,IND521225AAB,677.0791788856305,362.95601173020526,341,1.865457953590589
IND411033AAA,IND562132AAA,565.5029585798817,322.49704142011836,338,1.7535136325272467
IND411033AAA,IND580028AAA,348.7684210526316,188.06315789473683,95,1.8545281540355985
IND411036AAA,IND411033AAA,57.101010101010104,21.838383838383837,99,2.6147086031452362
IND411043AAA,IND411014AAA,53.0,14.5,6,3.6551724137931036
IND412105AAC,IND411017AAA,34.07575757575758,13.636363636363637,66,2.498888888888889
IND412210AAC,IND411033AAA,132.0,53.5,8,2.467289719626168
IND413002AAA,IND413304AAA,64.89189189189189,30.445945945945947,74,2.131380381713271
IND413002AAA,IND413307AAC,67.33333333333333,35.77777777777778,9,1.8819875776397514
IND413002AAA,IND413501AAA,55.0,35.19047619047619,63,1.5629228687415426
IND413002AAA,IND421302AAG,447.26573426573424,174.74125874125875,143,2.559588602529214
IND413002AAA,IND501359AAE,258.29816513761466,166.27981651376146,218,1.5533945764021075
IND413304AAA,IND413002AAA,62.282051282051285,32.15384615384615,39,1.937001594896332
IND413304AAA,IND415301AAB,52.27777777777778,34.69444444444444,36,1.5068054443554846
IND413307AAB,IND413304AAA,43.666666666666664,17.916666666666668,12,2.437209302325581
IND413307AAC,IND413002AAA,93.7,40.8,10,2.2965686274509807
IND413401AAA,IND411033AAA,236.75401069518716,102.58823529411765,187,2.3078085904920767
IND413501AAA,IND411033AAA,287.0,120.58333333333333,12,2.3800967519004836
IND413501AAA,IND413401AAA,39.785714285714285,28.11904761904762,42,1.4149026248941574
IND413517AAA,IND431603AAA,102.4,43.5,10,2.354022988505747
IND413517AAA,IND431717AAA,74.91666666666667,25.5,12,2.9379084967320264
IND413531AAA,IND413517AAA,60.370370370370374,28.25925925925926,27,2.1363040629095678
IND413709AAA,IND423109AAA,37.0,20.692307692307693,39,1.7881040892193307
IND413709AAA,IND423701AAB,58.416666666666664,24.666666666666668,12,2.368243243243243
IND414001AAA,IND411033AAA,185.5,70.5,6,2.631205673758865
IND414302AAB,IND411033AAA,143.25,55.875,8,2.563758389261745
IND414502AAA,IND431107AAB,40.7,25.0,10,1.6280000000000001
IND415003AAA,IND411033AAA,97.6,73.8,10,1.3224932249322492
IND415003AAA,IND412803AAB,48.07142857142857,38.285714285714285,14,1.255597014925373
IND415124AAA,IND415605AAA,142.61666666666667,129.0,60,1.1055555555555556
IND415301AAB,IND413307AAB,42.42857142857143,21.857142857142858,14,1.9411764705882353
IND415408AAC,IND416012AAA,201.76923076923077,45.38461538461539,13,4.445762711864407
IND415409AAB,IND415124AAA,34.291666666666664,20.833333333333332,24,1.646
IND415605AAA,IND415709AAA,53.71875,22.84375,32,2.3515731874145005
IND415612AAA,IND415408AAC,160.25,63.5625,32,2.521140609636185
IND415709AAA,IND416012AAA,227.54285714285714,109.82857142857142,35,2.0718002081165454
IND415709AAA,IND416122AAA,170.71428571428572,116.57142857142857,7,1.4644607843137256
IND416012AAA,IND395023AAA,475.31284916201116,262.70111731843576,358,1.8093293778642592
IND416012AAA,IND415003AAA,124.8936170212766,64.70212765957447,47,1.93028609010194
IND416012AAA,IND415409AAB,48.125,26.0,8,1.8509615384615385
IND416012AAA,IND415612AAA,164.0204081632653,61.36734693877551,49,2.6727635517126704
IND416012AAA,IND591237AAB,52.6,24.45,20,2.1513292433537834
IND416122AAA,IND395023AAA,497.4347826086956,252.2173913043478,23,1.9722461644544045
IND416404AAA,IND416012AAA,239.6875,76.1875,16,3.146021328958162
IND416510AAA,IND416602AAC,79.33333333333333,29.833333333333332,12,2.659217877094972
IND416510AAA,IND416606AAA,65.30882352941177,33.5,68,1.9495171202809483
IND416602AAC,IND411033AAA,331.390243902439,156.6341463414634,82,2.1156960448458424
IND416606AAA,IND416510AAA,785.46,29.4,50,26.716326530612246
IND421301AAA,IND421302AAR,40.206896551724135,9.586206896551724,29,4.194244604316546
IND421302AAF,IND421302AAR,26.833333333333332,9.0,12,2.9814814814814814
IND421302AAG,IND000000ACB,935.4271079590228,483.4452324665091,1269,1.9349184667444725
IND421302AAG,IND000000AFT,56.56,17.05,100,3.317302052785924
IND421302AAG,IND110037AAM,1089.8569948186528,510.18134715025906,965,2.1362148986949676
IND421302AAG,IND131028AAB,992.0229419703104,533.3292847503374,741,1.8600571360612557
IND421302AAG,IND160002AAC,1117.2203389830509,580.2542372881356,59,1.9253979845187672
IND421302AAG,IND382430AAB,359.8060606060606,188.27272727272728,330,1.9110896507323354
IND421302AAG,IND395023AAA,247.4018691588785,106.11214953271028,107,2.331513123128413
IND421302AAG,IND400015AAA,60.8125,22.254807692307693,208,2.7325556275653486
IND421302AAG,IND400015AAB,55.04964539007092,21.4822695035461,141,2.5625619016176957
IND421302AAG,IND400072AAA,48.602409638554214,18.012048192771083,83,2.6983277591973245
IND421302AAG,IND400072AAB,47.009771986970684,17.895765472312704,307,2.626865671641791
IND421302AAG,IND400072AAJ,52.54545454545455,18.118181818181817,110,2.9001505268439542
IND421302AAG,IND400102AAB,59.714285714285715,21.806122448979593,98,2.738418343472157
IND421302AAG,IND400102AAC,70.18934911242603,22.78698224852071,169,3.0802388989872758
IND421302AAG,IND400701AAB,48.36363636363637,16.59090909090909,44,2.9150684931506854
IND421302AAG,IND401104AAA,59.3741935483871,19.322580645161292,155,3.072787979966611
IND421302AAG,IND401104AAB,42.5,19.9,20,2.1356783919597992
IND421302AAG,IND410401AAA,114.93181818181819,50.79545454545455,44,2.262639821029083
IND421302AAG,IND411033AAA,125.92977528089888,63.29494382022472,356,1.9895708516398174
IND421302AAG,IND413002AAA,312.46902654867256,161.30973451327435,113,1.9370748299319727
IND421302AAG,IND421401AAC,52.51020408163265,20.918367346938776,49,2.5102439024390244
IND421302AAG,IND422011AAD,106.61111111111111,63.15079365079365,126,1.6881990700012568
IND421302AAG,IND444005AAB,509.96658711217185,211.26968973747017,419,2.4138180339350668
IND421302AAG,IND462022AAA,605.9944134078212,297.5139664804469,358,2.036860388695897
IND421302AAG,IND501359AAE,553.8748137108793,310.8256333830104,671,1.7819470282503211
IND421302AAG,IND562132AAA,639.5402298850574,361.34836427939877,1131,1.7698716615486254
IND421302AAG,IND712311AAA,1477.367316341829,730.5637181409295,667,2.0222292452481705
IND421302AAG,IND834002AAB,1395.6544715447155,611.1422764227642,246,2.2836817634577398
IND421302AAN,IND400072AAB,42.25,17.0625,48,2.4761904761904763
IND421302AAR,IND400612AAA,26.782608695652176,11.173913043478262,23,2.396887159533074
IND421302AAR,IND421004AAA,37.924528301886795,10.471698113207546,53,3.621621621621622
IND421302AAR,IND421301AAA,42.44117647058823,9.5,34,4.46749226006192
IND421401AAC,IND421601AAB,41.592592592592595,15.74074074074074,27,2.642352941176471
IND421502AAA,IND421302AAR,45.90909090909091,13.484848484848484,33,3.404494382022472
IND421601AAB,IND421302AAG,91.36065573770492,21.9672131147541,61,4.1589552238805965
IND421802AAA,IND411033AAA,90.60714285714286,57.75,28,1.5689548546691405
IND422011AAD,IND413709AAA,102.9090909090909,52.36363636363637,11,1.9652777777777777
IND422011AAD,IND421302AAG,157.4811320754717,63.9811320754717,106,2.461368327926865
IND422011AAD,IND422103AAC,42.9375,31.5625,32,1.3603960396039605
IND422011AAD,IND423109AAA,68.4,40.93333333333333,15,1.671009771986971
IND422103AAC,IND422605AAA,36.916666666666664,20.458333333333332,48,1.804480651731161
IND422103AAC,IND423601AAA,50.333333333333336,26.0,6,1.935897435897436
IND422605AAA,IND413709AAA,52.5,30.11111111111111,54,1.7435424354243543
IND423105AAA,IND423301AAB,39.42857142857143,27.357142857142858,14,1.441253263707572
IND423106AAA,IND423105AAA,55.25,28.6875,16,1.9259259259259258
IND423109AAA,IND423601AAA,23.25,8.166666666666666,24,2.8469387755102042
IND423601AAA,IND413709AAA,53.25,31.166666666666668,12,1.7085561497326203
IND423601AAA,IND423701AAB,37.111111111111114,18.38888888888889,36,2.0181268882175227
IND423701AAB,IND422011AAD,108.86666666666666,55.83888888888889,180,1.9496567505720823
IND424006AAA,IND421302AAG,259.7083333333333,116.66666666666667,96,2.2260714285714283
IND424006AAA,IND423106AAA,60.9,46.75,20,1.302673796791444
IND424006AAA,IND424101AAA,47.411764705882355,25.274509803921568,51,1.8758727695888286
IND424006AAA,IND424304AAC,68.54166666666667,30.583333333333332,24,2.2411444141689376
IND424006AAA,IND425401AAA,32.0,24.6,5,1.3008130081300813
IND424006AAA,IND425405AAA,58.111111111111114,32.55555555555556,9,1.7849829351535835
IND424006AAA,IND425412AAA,93.25,48.75,12,1.912820512820513
IND424006AAA,IND452001AAC,99.1,41.9,10,2.3651551312649164
IND424304AAC,IND425412AAA,53.27777777777778,29.666666666666668,18,1.7958801498127341
IND425201AAA,IND425508AAB,43.916666666666664,24.25,36,1.8109965635738832
IND425405AAA,IND424006AAA,728.1111111111111,42.888888888888886,18,16.976683937823836
IND425406AAA,IND425412AAA,63.5,31.666666666666668,6,2.0052631578947366
IND425409AAA,IND425406AAA,66.44444444444444,28.27777777777778,18,2.3497053045186638
IND425412AAA,IND425406AAA,66.83333333333333,31.0,6,2.1559139784946235
IND425412AAA,IND425409AAA,56.25,25.25,20,2.227722772277228
IND425508AAB,IND450331AAA,37.625,13.958333333333334,48,2.6955223880597012
IND431001AAB,IND431136AAC,36.638888888888886,10.36111111111111,36,3.5361930294906165
IND431107AAB,IND431136AAC,74.08333333333333,40.0,12,1.8520833333333333
IND431112AAB,IND431136AAC,117.31818181818181,34.17045454545455,88,3.4333222480877947
IND431122AAA,IND431127AAA,39.714285714285715,18.857142857142858,14,2.106060606060606
IND431127AAA,IND414502AAA,79.95238095238095,40.904761904761905,21,1.9545983701979044
IND431131AAB,IND431603AAA,748.7142857142857,67.57142857142857,14,11.080338266384778
IND431136AAC,IND411033AAA,227.26153846153846,107.36153846153846,130,2.1167872752024075
IND431136AAC,IND431001AAA,47.8974358974359,8.974358974358974,39,5.337142857142857
IND431136AAC,IND431112AAB,95.875,34.375,8,2.789090909090909
IND431136AAC,IND431122AAA,118.75555555555556,53.77777777777778,45,2.2082644628099173
IND431136AAC,IND431203AAA,62.1875,31.571428571428573,112,1.9697398190045248
IND431203AAA,IND431112AAB,60.41428571428571,29.985714285714284,70,2.014768937589328
IND431203AAA,IND431136AAC,61.6875,33.25,16,1.855263157894737
IND431514AAA,IND431515AAA,42.4375,19.40625,32,2.186795491143317
IND431515AAA,IND431517AAB,45.785714285714285,15.142857142857142,14,3.0235849056603774
IND431517AAB,IND411033AAA,356.01973684210526,136.9671052631579,152,2.5993083241269996
IND431603AAA,IND413517AAA,114.9,48.1,10,2.3887733887733886
IND431603AAA,IND413531AAA,127.25531914893617,55.95744680851064,47,2.2741444866920153
IND431603AAA,IND431401AAA,92.2,37.4,5,2.46524064171123
IND431603AAA,IND431708AAA,46.333333333333336,19.866666666666667,30,2.3322147651006713
IND431708AAA,IND431514AAA,45.3125,22.625,32,2.0027624309392267
IND431717AAA,IND431603AAA,132.66666666666666,33.111111111111114,9,4.006711409395972
IND441206AAB,IND441603AAA,89.33333333333333,36.44444444444444,9,2.451219512195122
IND441206AAB,IND442605AAA,65.48780487804878,26.097560975609756,41,2.509345794392523
IND441614AAA,IND481001AAA,47.72222222222222,21.77777777777778,18,2.191326530612245
IND441904AAB,IND441912AAA,36.94444444444444,19.166666666666668,36,1.9275362318840579
IND441912AAA,IND441107AAB,145.38181818181818,45.845454545454544,110,3.17112829664882
IND442001AAA,IND442101AAB,49.2,13.6,5,3.61764705882353
IND442101AAB,IND445001AAB,67.17142857142858,30.457142857142856,35,2.205440900562852
IND442605AAA,IND441603AAA,32.7,16.7,10,1.9580838323353296
IND444005AAB,IND000000AAZ,218.6,54.2,5,4.03321033210332
IND444005AAB,IND421302AAG,421.4200477326969,203.28639618138425,419,2.0730361482559845
IND444005AAB,IND443301AAA,117.8,50.8,20,2.3188976377952755
IND444203AAA,IND444005AAB,75.9,30.2,10,2.513245033112583
IND444602AAA,IND444005AAB,99.96428571428571,45.333333333333336,84,2.2050945378151257
IND450331AAA,IND452001AAC,91.47826086956522,42.791304347826085,115,2.13777687461898
IND451666AAA,IND421302AAG,354.38709677419354,149.96774193548387,31,2.3630888363088833
IND451666AAA,IND424006AAA,128.05,51.575,40,2.4827920504120216
IND452001AAC,IND425201AAA,120.07407407407408,13.444444444444445,27,8.931129476584022
IND452001AAC,IND425508AAB,62.25,32.25,12,1.930232558139535
IND454001AAA,IND457001AAA,76.19117647058823,63.044117647058826,68,1.2085374387683694
IND457001AAA,IND382430AAB,266.69444444444446,134.11111111111111,36,1.9886081193040597
IND457001AAA,IND457226AAA,40.15625,33.9375,32,1.1832412523020257
IND457226AAA,IND382430AAB,264.1682692307692,148.71153846153845,208,1.776380447433079
IND458001AAB,IND458990AAA,40.81818181818182,24.863636363636363,22,1.6416819012797077
IND458664AAA,IND312403AAA,92.42857142857143,35.785714285714285,14,2.5828343313373257
IND458990AAA,IND312605AAB,90.76666666666667,41.86666666666667,30,2.1679936305732483
IND460001AAA,IND480334AAA,93.5,48.523809523809526,84,1.9268891069676153
IND461111AAA,IND460001AAA,78.45,42.3125,80,1.8540620384047268
IND462001AAA,IND462022AAA,56.214285714285715,11.714285714285714,56,4.798780487804878
